"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: size"
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkKeySet","avgt",1,9,108.636202,75.374283,"ns/op",90000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkKeySet","avgt",1,9,118.300308,82.339342,"ns/op",100000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkMerge","avgt",1,9,135.460052,110.679790,"ns/op",10000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkMerge","avgt",1,9,431.226538,52.026201,"ns/op",20000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkMerge","avgt",1,9,523.325123,189.899245,"ns/op",30000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkMerge","avgt",1,9,630.102539,109.929707,"ns/op",40000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkMerge","avgt",1,9,509.367241,311.919235,"ns/op",50000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkMerge","avgt",1,9,465.927423,136.617845,"ns/op",60000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkMerge","avgt",1,9,690.919208,410.472186,"ns/op",70000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkMerge","avgt",1,9,581.468008,372.237099,"ns/op",80000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkMerge","avgt",1,9,1117.093437,1193.786730,"ns/op",90000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkMerge","avgt",1,9,1468.228442,1068.075423,"ns/op",100000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPut","avgt",1,9,449624.399592,17863.422049,"ns/op",10000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPut","avgt",1,9,945346.151794,55460.762723,"ns/op",20000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPut","avgt",1,9,1325982.101664,87254.356554,"ns/op",30000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPut","avgt",1,9,1942858.027796,92541.017236,"ns/op",40000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPut","avgt",1,9,2731335.531491,384958.365113,"ns/op",50000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPut","avgt",1,9,2851426.006911,269727.066981,"ns/op",60000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPut","avgt",1,9,4056566.534806,435834.601158,"ns/op",70000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPut","avgt",1,9,4222973.225250,408171.048763,"ns/op",80000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPut","avgt",1,9,7229911.609991,4839086.411223,"ns/op",90000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPut","avgt",1,9,6898117.088992,1419659.334733,"ns/op",100000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPutAll","avgt",1,9,104613.664400,5207.900855,"ns/op",10000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPutAll","avgt",1,9,208623.827470,22250.796406,"ns/op",20000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPutAll","avgt",1,9,307411.587231,13213.887125,"ns/op",30000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPutAll","avgt",1,9,444420.077660,43304.373628,"ns/op",40000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPutAll","avgt",1,9,572673.006815,92764.511615,"ns/op",50000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPutAll","avgt",1,9,723456.652070,128044.040823,"ns/op",60000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPutAll","avgt",1,9,796798.884023,57543.969015,"ns/op",70000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPutAll","avgt",1,9,945758.908487,264037.432829,"ns/op",80000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPutAll","avgt",1,9,1126049.159124,287724.571820,"ns/op",90000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPutAll","avgt",1,9,1205045.819305,195703.154205,"ns/op",100000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPutIfAbsent","avgt",1,9,477653.946322,41846.756798,"ns/op",10000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPutIfAbsent","avgt",1,9,1042278.009999,86067.195747,"ns/op",20000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPutIfAbsent","avgt",1,9,1460856.773789,329082.868111,"ns/op",30000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPutIfAbsent","avgt",1,9,2769949.414825,1505990.226219,"ns/op",40000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPutIfAbsent","avgt",1,9,2547123.374150,210804.903317,"ns/op",50000
