"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: size"
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkForEach","avgt",1,9,35429.269965,467.130256,"ns/op",10000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkForEach","avgt",1,9,71479.689880,7587.532304,"ns/op",20000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkForEach","avgt",1,9,113552.639189,25786.525574,"ns/op",30000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkForEach","avgt",1,9,146209.670045,1760.068446,"ns/op",40000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkForEach","avgt",1,9,180393.634021,2309.892151,"ns/op",50000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkForEach","avgt",1,9,232714.433872,31594.012528,"ns/op",60000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkForEach","avgt",1,9,267801.205322,11991.635169,"ns/op",70000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkForEach","avgt",1,9,313769.480065,12230.944283,"ns/op",80000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkForEach","avgt",1,9,359452.503230,19423.088770,"ns/op",90000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkForEach","avgt",1,9,366018.796186,22530.542694,"ns/op",100000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkGet","avgt",1,9,82.415254,56.196414,"ns/op",10000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkGet","avgt",1,9,148.737337,82.419899,"ns/op",20000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkGet","avgt",1,9,154.168859,40.764687,"ns/op",30000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkGet","avgt",1,9,165.049431,49.686740,"ns/op",40000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkGet","avgt",1,9,174.650068,69.837047,"ns/op",50000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkGet","avgt",1,9,261.659582,207.589090,"ns/op",60000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkGet","avgt",1,9,226.680582,145.943683,"ns/op",70000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkGet","avgt",1,9,228.689408,91.671346,"ns/op",80000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkGet","avgt",1,9,430.334034,566.699509,"ns/op",90000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkGet","avgt",1,9,435.628443,370.015994,"ns/op",100000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkGetOrDefault","avgt",1,9,85.959243,65.125091,"ns/op",10000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkGetOrDefault","avgt",1,9,149.163988,14.606885,"ns/op",20000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkGetOrDefault","avgt",1,9,161.655016,26.934753,"ns/op",30000
